timestamp,cpu_util_mean,memory_util_mean,error_rate_mean,cpu_util_mean_roll3,cpu_util_mean_roll5,cpu_util_mean_diff1,memory_util_mean_roll3,memory_util_mean_roll5,memory_util_mean_diff1,error_rate_mean_roll3,error_rate_mean_roll5,error_rate_mean_diff1,log_level_ERROR_count,log_level_INFO_count,log_level_WARN_count,log_msg_count,log_msg_avg_len,log_msg_unique,log_msg_count_roll3,log_msg_count_diff1,chats_count,chats_avg_len,chats_unique_users,chats_count_roll3,chats_count_diff1,tickets_new,tickets_avg_summary_len,tickets_status_closed_count,tickets_status_open_count,tickets_new_roll3,tickets_new_diff1,is_failure,recon_error,ae_pred,ae_smoothed,iforest_pred,anomaly_score
2025-01-01 00:10:00+00:00,96.96579778951863,74.2915956802635,0.5263027766804549,57.37784542899849,58.603429558060654,83.20419099977305,76.19309867492606,76.61143810808073,12.07047624847609,0.7637128400402604,0.6643489883108445,-0.4529491869668013,0.0,0.0,1.0,1.0,21.0,1.0,1.3333333333333333,-2.0,0.0,0.0,0.0,0.6666666666666666,-1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.06622391769652967,1,0,1,1
2025-01-01 00:11:00+00:00,0.1356941874191775,61.45712040064384,0.8546663950351129,36.954366255561126,54.285347868514805,-96.83010360209946,65.98994517089825,71.15076309778317,-12.83447527961966,0.7867403784542747,0.6612267605868342,0.328363618354658,0.0,2.0,0.0,2.0,18.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,0.05327277586895809,1,0,1,1
2025-01-01 00:12:00+00:00,43.50361814017152,46.11720720254178,0.27322883141603127,46.86837003903643,43.15456972291724,43.36792395275234,60.621974427816376,67.23072472559275,-15.33991319810206,0.5513993343771997,0.6838067493143851,-0.5814375636190816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,13.0,1.0,1.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.056532021400660125,1,1,1,1
2025-01-01 00:13:00+00:00,56.80548770612843,26.688647854210366,0.31868515231676786,33.4816000112397,42.234440922596676,13.301869565956913,44.75432515246533,54.15513811388937,-19.42855934833141,0.482193459589304,0.5904270238191246,0.04545632090073659,0.0,0.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,10.0,1.0,1.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.05896876053308104,1,1,1,1
2025-01-01 00:14:00+00:00,85.91126883304165,41.23489663168725,0.14785913262815065,62.073458226447194,56.66437333125589,29.105781126913215,38.013583896146464,49.95789355386935,14.546248777476883,0.24659103878698327,0.4241484576153035,-0.17082601968861721,0.0,1.0,1.0,2.0,18.0,2.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,-1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.06261918278756291,1,1,1,1
2025-01-01 00:15:00+00:00,19.056367089285498,55.11954612997383,0.8516384718407256,53.92437454281852,41.08248719120925,-66.85490174375614,41.01436353862382,46.12348364381141,13.884649498286578,0.4393942522618814,0.48921559664735764,0.703779339212575,0.0,1.0,1.0,2.0,21.0,1.0,1.6666666666666667,0.0,1.0,2.0,1.0,0.6666666666666666,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.06464872023063017,1,1,1,1
2025-01-01 00:16:00+00:00,62.859241801463895,77.88466547734438,0.6453303812709907,55.94229257459701,53.627196714018204,43.802874712178394,58.07970274633516,49.40899265915152,22.765119347370558,0.5482759952466223,0.4473483938945332,-0.20630809056973487,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-2.0,1.0,13.0,1.0,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.06448539849928693,1,1,1,1
2025-01-01 00:17:00+00:00,97.85762010389794,88.66003645030946,0.2856526660044617,59.92440966488243,64.49799710676349,34.99837830243405,73.88808268587589,57.917558508705056,10.775370972965078,0.594207173038726,0.4498331608122193,-0.35967771526652903,0.0,0.0,1.0,1.0,15.0,1.0,1.0,1.0,3.0,9.333333333333334,2.0,1.6666666666666667,2.0,0,0.0,0.0,0.0,0.0,0.0,1,0.05725312760394822,1,1,1,1
2025-01-01 00:18:00+00:00,49.796808698907924,61.513581253844706,0.8394657898819453,70.17122353475658,63.09626130531939,-48.06081140499002,76.01942772716619,64.88254518863192,-27.146455196464757,0.5901496123857992,0.5539892883252547,0.5538131238774836,0.0,0.0,1.0,1.0,21.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.3333333333333333,-3.0,0,0.0,0.0,0.0,0.0,0.0,1,0.05804189447556624,1,1,1,1
2025-01-01 00:19:00+00:00,42.509006596475196,30.005229054905836,0.34497832024658037,63.38781179976035,54.415808858006095,-7.287802102432728,60.059615586353324,62.63661167327565,-31.50835219893887,0.4900322587109958,0.5934131258489408,-0.49448746963536494,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.05972710800495811,1,1,1,1
2025-01-01 00:20:00+00:00,90.61229824525154,27.636265838283812,0.21862717097995332,60.972704513544876,68.72699508919929,48.10329164877634,39.718358715678114,57.13995561493764,-2.3689632166220242,0.4676904270361597,0.4668108656767863,-0.12635114926662705,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.05663965659482753,1,1,1,1
2025-01-01 00:21:00+00:00,15.513581028613267,84.05472484794322,0.030830881694340673,49.54496195677999,59.25786293462918,-75.09871721663828,47.23207324704429,58.37396748905741,56.41845900965941,0.19814545764029146,0.3439109657614563,-0.18779628928561265,0.0,1.0,1.0,2.0,15.0,1.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.05463858647738875,1,1,1,1
2025-01-01 00:22:00+00:00,33.52949726397102,79.85602959190965,0.7362024750730585,46.551792179278586,46.39223836664379,18.01591623535775,63.84900675937889,56.613166117377446,-4.198695256033574,0.32855350924911747,0.43402092757517563,0.7053715933787178,1.0,0.0,0.0,1.0,15.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.05132661998566713,1,1,1,1
2025-01-01 00:23:00+00:00,60.24232078105756,88.6407850588949,0.823966174395695,36.4284663578806,48.48134078307371,26.71282351708654,84.1838464995826,62.03860687838748,8.78475546698526,0.5303331770543647,0.4309210044779256,0.0877636993226365,0.0,0.0,1.0,1.0,15.0,1.0,1.3333333333333333,0.0,3.0,8.333333333333334,2.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1,0.052537093756341226,1,1,1,1
2025-01-01 00:24:00+00:00,32.38124188500444,25.556526226216867,0.007847107409437948,42.05101997667766,46.455787840779564,-27.861078896053115,64.68444695900713,61.14886631264968,-63.08425883267804,0.5226719189593972,0.363494761910497,-0.816119066986257,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.0,0.0,0.0,0.0,1.0,-3.0,0,0.0,0.0,0.0,0.0,0.0,1,0.053421640412281715,1,1,1,1
2025-01-01 00:25:00+00:00,81.16856392057498,41.72079954111768,0.5413968434132344,57.930708862212306,44.56704097584425,48.78732203557054,51.97270360874315,63.96577305321646,16.16427331490081,0.4577367084061224,0.42804869639715326,0.5335497360037964,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.055196683716817775,1,1,1,1
2025-01-01 00:26:00+00:00,23.224121295439172,71.94298988790977,0.1485474731672506,45.59130903367285,46.10914902920943,-57.94444262513581,46.40677188508144,61.54342606120978,30.222190346792097,0.2325971413299743,0.45159201469173527,-0.39284937024598376,0.0,1.0,0.0,1.0,21.0,1.0,0.3333333333333333,1.0,1.0,10.0,1.0,0.3333333333333333,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.05585132162275078,1,1,1,1
2025-01-01 00:27:00+00:00,62.202500689275354,39.384366523353606,0.3528917145595537,55.53172863509649,51.8437497142703,38.97837939383618,51.01605198412702,53.44909344749857,-32.55862336455617,0.3476120103800129,0.37492986258903427,0.20434424139230312,2.0,1.0,0.0,3.0,15.0,2.0,1.3333333333333333,2.0,1.0,2.0,1.0,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0576841299736346,1,1,1,1
2025-01-01 00:28:00+00:00,94.95708228702617,70.65434607731187,0.09980037600131342,60.127901423913556,58.786702015464016,32.754581597750814,60.66056749619175,49.85180565118196,31.269979553958265,0.20041318790937257,0.23009670291015802,-0.2530913385582403,0.0,0.0,2.0,2.0,18.0,2.0,2.0,-1.0,0.0,0.0,0.0,0.6666666666666666,-1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0543203506167852,1,1,1,1
2025-01-01 00:29:00+00:00,39.13519233620357,63.63864479796948,0.0715541273954553,65.43159177083503,60.13749210570385,-55.821889950822595,57.89245246621166,57.46822936553248,-7.0157012793423945,0.17474873931877413,0.24283810690736152,-0.028246248605858115,1.0,0.0,1.0,2.0,15.0,2.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.05326387313464494,1,1,1,1
2025-01-01 00:30:00+00:00,45.69000317856388,24.632528711629163,0.8441649883206371,59.9274259339312,53.04177995730163,6.554810842360304,52.97517319563684,54.05057519963477,-39.00611608634031,0.33850649723913523,0.303391735888842,0.7726108609251818,0.0,0.0,1.0,1.0,15.0,1.0,1.6666666666666667,-1.0,1.0,16.0,1.0,0.3333333333333333,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.05639048922888635,1,1,1,1
2025-01-01 00:31:00+00:00,88.06143525122067,78.17441055721739,0.2842927936145263,57.62887692199603,66.00924274845792,42.371432072656795,55.48186135560534,55.2968593334963,53.54188184558822,0.4000039697768729,0.33054079997829716,-0.5598721947061108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3.0,4.666666666666667,3.0,1.3333333333333333,2.0,0,0.0,0.0,0.0,0.0,0.0,1,0.056451462169586235,1,1,1,1
2025-01-01 00:32:00+00:00,62.169737036231155,46.69866780343141,0.6565030973162858,65.30705848867188,66.00269001784909,-25.891698214989518,49.83520235742599,56.75971958951186,-31.475742753785973,0.594986959750483,0.3912630765296436,0.37221030370175945,1.0,1.0,0.0,2.0,18.0,2.0,1.0,2.0,0.0,0.0,0.0,1.3333333333333333,-3.0,0,0.0,0.0,0.0,0.0,0.0,1,0.06021110375316862,1,1,1,1
2025-01-01 00:33:00+00:00,86.94632389737063,14.933898896396169,0.516986987270524,79.0591653949408,64.40053833991797,24.776586861139478,46.60232575234832,45.61563015332872,-31.764768907035243,0.485927626067112,0.4747003987834857,-0.1395161100457618,0.0,1.0,1.0,2.0,15.0,1.0,1.3333333333333333,0.0,1.0,10.0,1.0,1.3333333333333333,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.06267398577713085,1,1,1,1
2025-01-01 00:34:00+00:00,27.847504228291243,1.37277198958633,0.9535597935249772,58.98785505396433,62.14300071833551,-59.09881966907939,21.00177956313797,33.16245559165209,-13.56112690680984,0.7090166260372622,0.65110153200939,0.43657280625445327,1.0,1.0,0.0,2.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.057026651068382374,1,1,1,1
2025-01-01 00:35:00+00:00,77.24288300235513,57.694410789399974,0.8873409848857545,64.01223704267233,68.45357668309376,49.395378774063886,24.667027225127487,39.77483200720625,56.32163879981364,0.7859625885604186,0.6597367313224136,-0.06621880863922269,1.0,1.0,0.0,2.0,18.0,2.0,2.0,0.0,1.0,2.0,1.0,0.6666666666666666,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.06257199109747558,1,1,1,1
2025-01-01 00:36:00+00:00,45.95060018663315,18.75986522924625,0.9869598138202528,50.34699580575983,60.03140967017627,-31.292282815721975,25.942349336077516,27.89192294161203,-38.93454556015372,0.9426201974103282,0.8002701353635588,0.09961882893449825,0.0,0.0,1.0,1.0,21.0,1.0,1.6666666666666667,-1.0,0.0,0.0,0.0,0.3333333333333333,-1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.06559918833352585,1,1,1,1
2025-01-01 00:37:00+00:00,22.783869679902445,59.92438692901626,0.9192606331221024,48.65911762296357,52.15423619891052,-23.16673050673071,45.459554315887495,30.53706676672899,41.164521699770006,0.9311871439427032,0.8528216425247221,-0.0676991806981504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.06959930871019304,1,1,1,1
2025-01-01 00:38:00+00:00,87.04106877535503,96.00415346752419,0.7777830939406986,51.925179547296864,52.173185174507395,64.25719909545259,58.2294685419289,46.7511176809546,36.07976653850793,0.8946678469610179,0.9049808638587571,-0.14147753918140382,0.0,0.0,1.0,1.0,15.0,1.0,0.6666666666666666,1.0,1.0,16.0,1.0,0.3333333333333333,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.07026435491262993,1,1,1,1
2025-01-01 00:39:00+00:00,1.8543383970947458,97.68314140195781,0.6856567162726138,37.22642561745074,46.974552008268105,-85.18673037826028,84.53722726616608,66.01319156342889,1.6789879344336214,0.7942334811118049,0.8514002484082844,-0.09212637766808474,0.0,3.0,2.0,5.0,15.0,2.0,2.0,4.0,1.0,10.0,1.0,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.06626203878132016,1,1,1,1
2025-01-01 00:40:00+00:00,86.3071686424634,60.01290901280624,0.9653372452268733,58.40085860497104,48.78740913628976,84.45283024536865,84.56673462742941,66.47689120811015,-37.67023238915157,0.8095923518133953,0.8669995004765081,0.27968052895425943,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,1.0,10.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.07165119509218389,1,1,1,1
2025-01-01 00:41:00+00:00,84.86336983873029,58.39090183752958,0.10123547093879459,57.67495895942947,56.56996306670919,-1.4437988037331024,72.02898408409787,74.40309852976682,-1.6220071752766572,0.5840764774794273,0.6898546319002166,-0.8641017742880787,1.0,0.0,1.0,2.0,18.0,2.0,2.3333333333333335,2.0,1.0,2.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.07252476581833744,1,1,1,1
2025-01-01 00:42:00+00:00,93.51169744636499,81.42564204403271,0.9551952745152101,88.22741197585287,70.71552862000169,8.648327607634698,66.60981763145618,78.7033495527701,23.03474020650313,0.6739226635602927,0.6970415601788381,0.8539598035764155,0.0,0.0,3.0,3.0,17.0,3.0,1.6666666666666667,1.0,1.0,13.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.07087622454785061,1,1,1,1
2025-01-01 00:43:00+00:00,23.579707100100723,98.37938007380758,0.5736791566860937,67.31825812839865,58.02325628495083,-69.93199034626427,79.39864131845663,79.1783948740268,16.95373802977487,0.5433699673800328,0.6562207727279171,-0.38151611782911643,3.0,0.0,0.0,3.0,17.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.6666666666666666,-1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.07376387112976289,1,1,1,1
2025-01-01 00:44:00+00:00,31.100013595709907,24.591067508334042,0.6253040403832213,49.3971393807252,63.87239132467387,7.520306495609184,68.13202987539144,64.55998009530204,-73.78831256547355,0.7180594905281751,0.6441502375500386,0.05162488369712759,0.0,1.0,0.0,1.0,15.0,1.0,2.3333333333333335,-2.0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.07813410579942741,1,1,1,1
